figure,panel,record_type,series,x_label,x,y,ci_low,ci_high,n,inferential_unit,interval_type,endpoint,source_table
S6,B,source_index,,,,,,,,,,,source_data/cifar10_additive_feedback_ladder_confirmatory/seed_outcomes.csv
S6,B,source_index,,,,,,,,,,,source_data/cifar10_additive_feedback_ladder_confirmatory/summary.json
S6,B,source_index,,,,,,,,,,,source_data/fashion_feedback_ladder/audit.json
S6,B,source_index,,,,,,,,,,,source_data/fashion_feedback_ladder/condition_summary.csv
S6,B,source_index,,,,,,,,,,,source_data/fashion_feedback_ladder/paired_contrasts.csv
S6,B,source_index,,,,,,,,,,,source_data/fashion_feedback_ladder/seed_outcomes.csv
S6,B,source_index,,,,,,,,,,,source_data/regular_tree_regimes/additive_controls_summary.csv
S6,B,source_index,,,,,,,,,,,source_data/regular_tree_regimes/backprop_reference_summary.csv
S6,B,source_index,,,,,,,,,,,source_data/regular_tree_regimes/broadcast_noise_summary.csv
S6,B,source_index,,,,,,,,,,,source_data/regular_tree_regimes/cifar10_control_ladder_runs.csv
S6,B,source_index,,,,,,,,,,,source_data/regular_tree_regimes/competence_summary.csv
S6,B,source_index,,,,,,,,,,,source_data/regular_tree_regimes/depth_scaling_summary.csv
S6,B,source_index,,,,,,,,,,,source_data/regular_tree_regimes/error_source_runs.csv
S6,B,source_index,,,,,,,,,,,source_data/regular_tree_regimes/exact_transport_summary.csv
S6,B,source_index,,,,,,,,,,,source_data/regular_tree_regimes/inhibition_dose_summary.csv
S6,B,source_index,,,,,,,,,,,source_data/regular_tree_regimes/noise_feedback_ladder_summary.csv
S6,B,source_index,,,,,,,,,,,source_data/regular_tree_regimes/reactivation_controls_summary.csv
S6,B,source_index,,,,,,,,,,,source_data/regular_tree_regimes/rule_family_summary_source.csv
S6,C,source_index,,,,,,,,,,,source_data/cifar10_additive_feedback_ladder_confirmatory/condition_summary.csv
S6,C,source_index,,,,,,,,,,,source_data/cifar10_additive_feedback_ladder_confirmatory/paired_contrasts.csv
S6,C,source_index,,,,,,,,,,,source_data/cifar10_additive_feedback_ladder_confirmatory/seed_outcomes.csv
S6,C,source_index,,,,,,,,,,,source_data/cifar10_additive_feedback_ladder_confirmatory/summary.json
S6,C,source_index,,,,,,,,,,,source_data/fashion_feedback_ladder/audit.json
S6,C,source_index,,,,,,,,,,,source_data/fashion_feedback_ladder/condition_summary.csv
S6,C,source_index,,,,,,,,,,,source_data/fashion_feedback_ladder/paired_contrasts.csv
S6,C,source_index,,,,,,,,,,,source_data/fashion_feedback_ladder/seed_outcomes.csv
S6,C,source_index,,,,,,,,,,,source_data/regular_tree_regimes/additive_controls_summary.csv
S6,C,source_index,,,,,,,,,,,source_data/regular_tree_regimes/backprop_reference_summary.csv
S6,C,source_index,,,,,,,,,,,source_data/regular_tree_regimes/broadcast_noise_summary.csv
S6,C,source_index,,,,,,,,,,,source_data/regular_tree_regimes/cifar10_control_ladder_runs.csv
S6,C,source_index,,,,,,,,,,,source_data/regular_tree_regimes/competence_summary.csv
S6,C,source_index,,,,,,,,,,,source_data/regular_tree_regimes/depth_scaling_summary.csv
S6,C,source_index,,,,,,,,,,,source_data/regular_tree_regimes/error_source_runs.csv
S6,C,source_index,,,,,,,,,,,source_data/regular_tree_regimes/exact_transport_summary.csv
S6,C,source_index,,,,,,,,,,,source_data/regular_tree_regimes/inhibition_dose_summary.csv
S6,C,source_index,,,,,,,,,,,source_data/regular_tree_regimes/noise_feedback_ladder_summary.csv
S6,C,source_index,,,,,,,,,,,source_data/regular_tree_regimes/reactivation_controls_summary.csv
S6,C,source_index,,,,,,,,,,,source_data/regular_tree_regimes/rule_family_summary_source.csv
S6,D,source_index,,,,,,,,,,,source_data/mnist_between_within_factorial/audit.json
S6,D,source_index,,,,,,,,,,,source_data/mnist_between_within_factorial/condition_summary.csv
S6,E,source_index,,,,,,,,,,,source_data/mnist_between_within_factorial/audit.json
S6,E,source_index,,,,,,,,,,,source_data/mnist_between_within_factorial/condition_summary.csv
